dataset_type,value
original,377224
original,4453722
original,6321136
original,8623041
original,364446
original,6759072
original,448934
original,2657885
original,5242029
original,5772964
original,5644219
original,6955038
original,9860225
original,9211879
original,1942120
original,8094566
original,7311460
original,7863353
original,6710660
original,821939
original,3637588
original,7470396
original,8163365
original,3614705
original,2500120
original,3932613
original,4055032
original,5881344
original,2196274
original,2429700
original,5586956
original,9010066
original,9920047
original,4096920
original,7557944
original,6015346
original,3501661
original,7872277
original,2604902
original,398008
original,9712565
original,6080898
original,5193595
original,3549651
original,8029598
original,7867863
original,2796647
original,5802199
original,174001
original,5570771
original,65867
original,88780
original,7397228
original,2695145
original,2941478
original,9262680
original,6792109
original,3767263
original,4195031
original,4084591
original,9407659
original,1414119
original,5354993
original,1268182
original,8779340
original,2570746
original,2251743
original,6194702
original,3120452
original,5615829
original,6147401
original,6304721
original,7738672
original,9851025
original,6615492
original,9064507
original,318774
original,7561743
original,8875234
original,3023871
original,4849617
original,611868
original,4533910
original,6929140
original,1407757
original,9593264
original,3456800
original,9127064
original,1138452
original,8109334
original,7727160
original,9071594
original,4554704
original,2288013
original,8262236
original,2348818
original,3415398
original,4822455
original,3344849
original,8724118
original,3201824
original,5051921
original,8438856
original,5448608
original,4065183
original,240346
original,9007429
original,4236258
original,9052772
original,1796641
original,8651347
original,5807811
original,7594825
original,2421961
original,268116
original,3423754
original,1770330
original,4658575
original,3824857
original,8753373
original,12879
original,8946694
original,9920226
original,4895737
original,5580815
original,3999143
original,4682251
original,6949666
original,8548080
original,2091028
original,2895537
original,2727850
original,3300335
original,1779472
original,3613983
original,5495592
original,6110341
original,3149783
original,7334291
original,2326168
original,9727579
original,6951740
original,4141314
original,4286419
original,4010086
original,482870
original,5313280
original,7963845
original,5991342
original,6433230
original,7184620
original,4209689
original,8135800
original,4152109
original,2605822
original,117369
original,6380858
original,2350876
original,7031401
original,8169183
original,3619047
original,2867695
original,5347006
original,1650522
original,5408792
original,5242042
original,6060319
original,7971153
original,9555821
original,907153
original,2714660
original,5824648
original,1923298
original,3625279
original,8910005
original,792425
original,3110997
original,5336530
original,1566772
original,3001179
original,52066
original,2471146
original,5259018
original,6410014
original,8647088
original,6729199
original,5514214
original,8218723
original,4183005
original,8051090
original,9399822
original,4171364
original,6417060
original,5362204
original,2573937
original,4197739
original,3305742
original,7006451
original,1470851
original,712917
original,2936598
original,7766074
original,4486745
original,6859634
original,6574922
original,9840119
original,2700993
original,9006727
original,4007324
original,3515530
original,8203492
original,641462
original,6437885
original,2327089
original,544653
original,5506761
original,393186
original,5972872
original,3755490
original,7071422
original,3304299
original,4959691
original,6532930
original,9151398
original,1750093
original,6216631
original,1220682
original,5243174
original,5005332
original,2895018
original,6820399
original,607317
original,5551252
original,5579123
original,1693675
original,974303
original,5211276
original,8709188
original,3253507
original,2876237
original,3631047
original,4973064
original,6848120
original,9425266
original,480674
original,5320804
original,4747924
original,6684601
original,7911057
original,8781664
original,3612914
original,8571632
original,9464656
original,2157098
original,944353
original,9439949
original,5868555
original,1721742
original,3295453
original,5870747
original,8229840
original,304543
original,3112261
original,1456498
original,4713297
original,9101540
original,9369879
original,6423841
original,9380814
original,2238154
original,8391893
original,2657303
original,5390656
original,9770296
original,8324458
original,9491099
original,6663143
original,665979
original,5446342
original,784278
original,8896161
original,9365386
original,7806421
original,4084457
original,2470562
original,7104627
original,3798057
original,3198747
original,5476049
original,1902871
original,9010823
original,1811049
original,8734837
original,9555180
original,4757812
original,5758851
original,8468579
original,9954657
original,4591901
original,2849095
original,9704110
original,6779617
original,9587718
original,846462
original,723879
original,3332006
original,1619814
original,1444315
original,1502718
original,2828340
original,1194737
original,6696579
original,398825
original,1885190
original,4695781
original,5091995
original,230596
original,4993899
original,4122990
original,9822090
original,6497127
original,294358
original,7594902
original,7833276
original,2873798
original,4721005
original,9970977
original,4970345
original,9570361
original,1247752
original,4695154
original,5357777
original,5301288
original,116908
original,2343145
original,5846899
original,6796877
original,851563
original,9239320
original,5360678
original,9029750
original,8626510
original,6612303
original,9983049
original,8127678
original,8212803
original,8871058
original,5310074
original,1519598
original,2659232
original,45807
original,1435986
original,660501
original,1558274
original,9035880
original,4732369
original,2938287
original,3764993
original,309963
original,4091701
original,1183493
original,4741882
original,9811879
original,4618219
original,6466780
original,1551726
original,4391649
original,2900203
original,1650870
original,7062215
original,7559012
original,3620597
original,5519803
original,5687136
original,7789573
original,9196670
original,667538
original,4607455
original,2013338
original,4872691
original,2062624
original,4261663
original,2300612
original,4010768
original,1325831
original,7503416
original,9293960
original,9279863
original,1881397
original,3911251
original,3546434
original,762557
original,5267382
original,8167575
original,2719713
original,8971541
original,7188106
original,321199
original,5362695
original,9315110
original,3829994
original,9800354
original,2429488
original,7392053
original,29092
original,5113050
original,7709019
original,657191
original,883435
original,4081534
original,8260768
original,3509934
original,7988597
original,207580
original,769032
original,3772380
original,8865465
original,8399625
original,6065925
original,3931895
original,3100786
original,7285880
original,2651788
original,209720
original,2218222
original,3990919
original,8302089
original,3015624
original,6553968
original,7900171
original,1695625
original,8283032
original,7016611
original,3837478
original,4024537
original,2780877
original,3031863
original,1150311
original,1595776
original,3117173
original,8051964
original,4825885
original,3244811
original,5880823
original,3033932
original,621747
original,1281258
original,4623190
original,4423475
original,4361862
original,983061
original,296412
original,9886726
original,1594362
original,6318653
original,9396313
original,6400231
original,8151496
original,5040360
original,7156065
original,7451062
original,8705398
original,3547480
original,3787415
original,8434320
original,4528268
original,2222494
original,487707
original,92091
original,5590938
original,893150
original,6506016
original,8924435
original,8042153
original,9320804
original,5518358
original,8286151
original,3940063
original,8810351
original,7224589
original,9952090
original,1525068
original,3337013
original,7716492
original,2135896
original,4572530
original,2416738
original,6158382
original,2332127
original,1926252
original,2074278
original,4983926
original,4334165
original,9469309
original,1278343
original,3032115
original,690778
original,4044064
original,8566765
original,6634699
original,2350959
original,9000317
original,5959322
original,6036207
original,9618567
original,3343867
original,6362473
original,2642800
original,8181311
original,1658332
original,4451441
original,9738259
original,5018768
original,771279
original,8076818
original,4074999
original,663431
original,8966309
original,1588404
original,8641123
original,3892825
original,5353374
original,2871083
original,8998331
original,4738379
original,8671734
original,6542224
original,2644046
original,6403679
original,5814104
original,3763302
original,926097
original,1983438
original,5193951
original,383609
original,3105003
original,1863082
original,2510963
original,1753313
original,2386149
original,3481591
original,5766392
original,2803005
original,9674961
original,2264719
original,5256583
original,3044221
original,4126553
original,5098227
original,1661342
original,9208201
original,5645812
original,5218907
original,2916933
original,7710611
original,8257668
original,6273672
original,5573945
original,4886202
original,9405391
original,3906997
original,6466751
original,785786
original,2427667
original,5311154
original,6557734
original,563889
original,277834
original,5506933
original,5585056
original,4730654
original,3894325
original,5379105
original,3244998
original,3998585
original,2816112
original,6900725
original,1732141
original,9224152
original,8675237
original,6905043
original,6134896
original,1634461
original,2887569
original,1746988
original,4896986
original,1020346
original,1886522
original,5523632
original,3119331
original,7301078
original,4003487
original,834938
original,807400
original,6505134
original,6472036
original,3931792
original,4367207
original,3581877
original,8043732
original,4297255
original,4149570
original,8694353
original,1779892
original,6363634
original,9597010
original,7252270
original,5518225
original,920243
original,3421103
original,3402410
original,9578891
original,8809609
original,2835309
original,8400944
original,5058211
original,9857812
original,7422244
original,2958963
original,3191319
original,5042486
original,2979718
original,3768553
original,8677980
original,8403037
original,9521478
original,8325344
original,7717753
original,5426967
original,9263114
original,3476808
original,9232418
original,6917571
original,8341219
original,4394203
original,4622776
original,8596108
original,5214802
original,5556452
original,6664102
original,6865999
original,7562635
original,9479622
original,4435786
original,2862750
original,7085757
original,6785932
original,4906526
original,2578305
original,1255950
original,8277304
original,9939139
original,3696458
original,1615270
original,1089100
original,6445860
original,5925803
original,4675195
original,8131526
original,8957541
original,384903
original,7609420
original,9170216
original,9554634
original,1768407
original,8105925
original,5521980
original,7249433
original,5125702
original,1540710
original,3346386
original,5783877
original,6672028
original,6461202
original,9955651
original,4294329
original,7750981
original,1199728
original,1543992
original,1959484
original,767128
original,4509408
original,2331774
original,434368
original,6077449
original,2834523
original,1167498
original,8905184
original,3791296
original,9876812
original,7020480
original,2933811
original,3833538
original,8919757
original,238366
original,9254326
original,6877037
original,4407900
original,8457123
original,8805348
original,8033076
original,941208
original,4383233
original,2967381
original,3114659
original,7303667
original,6537932
original,5607414
original,9796184
original,6095513
original,8411603
original,1653005
original,6243383
original,441168
original,9077805
original,5947117
original,8888079
original,6074999
original,4949331
original,5280156
original,8399122
original,2144608
original,5506126
original,2930299
original,7818441
original,5091281
original,628373
original,633389
original,8379482
original,1157260
original,9764128
original,7862148
original,6232474
original,3355000
original,3581311
original,6158157
original,3783831
original,5182190
original,1350093
original,7645195
original,8582299
original,4475687
original,9578672
original,5755327
original,2592440
original,8868577
original,2491721
original,682346
original,9393019
original,7313861
original,4995427
original,2931659
original,199542
original,3483802
original,7381740
original,5087365
original,4084032
original,1223045
original,8295445
original,1936983
original,1404568
original,760956
original,3554382
original,7297881
original,7122887
original,4357847
original,4565861
original,499964
original,2997493
original,9188066
original,7578729
original,6638784
original,8394043
original,139565
original,2942905
original,3428261
original,6322954
original,8190219
original,5082281
original,4754417
original,1327654
original,2627014
original,7995018
original,5936419
original,7210547
original,7313184
original,447628
original,5303441
original,8853143
original,2648191
original,1348894
original,6151990
original,8445180
original,3550985
original,2513595
original,8161665
original,737550
original,5007106
original,1798954
original,9171141
original,929090
original,2802743
original,8776510
original,6165706
original,1900302
original,5846636
original,684659
original,7430747
original,7410825
original,8828325
original,9101102
original,6927416
original,5385201
original,7360401
original,2241105
original,1320307
original,4675431
original,7054378
original,5119641
original,5753670
original,1095589
original,9302825
original,4826176
original,8466721
original,1921792
original,5754068
original,1539219
original,4589716
original,9683733
original,85395
original,6063389
original,7732605
original,8061792
original,7876375
original,9522467
original,1093060
original,3235863
original,4383030
original,8602831
original,4169495
original,2612761
original,1995457
original,1013071
original,3275072
original,4817842
original,8676514
original,3327786
original,5932572
original,9573200
original,2145977
original,6714662
original,2226217
original,632731
original,8750364
original,2214826
original,3260802
original,8905865
original,4590778
original,9689065
original,5149387
original,5396910
original,9869865
original,7827881
original,3561497
original,7318898
original,262199
original,2870524
original,1137273
original,7441537
original,3867293
original,6107511
original,33734
original,213299
original,2771034
original,8531336
original,671253
original,9941793
original,6688304
original,6911616
original,1006152
original,6615379
original,9082420
original,5626211
original,3262331
original,3993767
original,3825091
original,9040776
original,6914152
original,5015551
original,8026261
original,6636393
original,6701354
original,3689638
original,4486856
original,6955653
original,9583663
original,1208957
original,6232302
original,1141766
original,9165252
original,6259471
original,524658
original,5619236
original,9175526
original,8108196
original,3196
original,9938256
original,3657919
original,6129877
original,6105661
original,7142727
original,2603680
original,9858625
original,6209774
original,858811
original,4064337
original,3636119
original,3556995
original,1667108
original,2853507
original,7593548
original,9013196
original,7793404
original,2154327
original,4070081
original,9538735
original,3917000
original,8173542
original,2350716
original,1264008
original,6456942
original,2768654
original,7061944
original,9770820
original,9647720
original,3876345
original,6057174
original,2233414
original,6134678
original,8392939
original,1565976
original,3976808
original,7630725
original,8601462
original,4744353
original,1553416
original,7260219
original,2956156
original,2281696
original,1133243
original,4677
original,8593188
original,130334
original,4557885
original,5162425
original,2508963
original,7820707
original,5827316
original,558745
original,8955427
original,8582851
original,2870741
original,7910091
original,617423
original,8979250
original,9025639
original,2865893
original,1250844
original,916094
original,4289361
original,9475593
original,246889
original,6719142
original,1465088
original,6147878
original,6615316
original,5269262
original,4184251
original,6838163
original,4275542
original,5236840
original,1743227
original,7660064
original,586470
original,7170364
original,3974409
original,177216
original,4649292
original,2176512
original,3683460
original,8512270
original,1818352
original,3244571
original,2894558
original,9025046
original,1480175
original,1829484
original,1667690
original,4419425
original,7217037
original,5017226
original,2746153
original,8360927
original,1104188
original,7292496
original,5125614
original,3783112
original,2306569
original,211463
original,7185300
original,268602
original,2394820
original,9050821
original,5545501
original,4736912
original,2507720
original,3742849
original,8482084
original,114560
original,5115011
original,1349987
original,9257849
original,549656
original,3580885
original,7544022
original,3403209
original,2995785
original,3980125
original,6901013
original,1826629
original,5718365
original,8289985
original,8480287
original,1339083
original,5404672
original,3703367
original,7975343
original,5934385
original,3890702
original,2374151
original,6720841
original,7601709
original,177476
original,1199217
original,2675877
original,8306042
original,2949908
original,6476625
original,1931441
original,265033
original,9524338
original,6499998
original,9545257
original,5462774
original,5818812
original,6111053
original,842329
original,9582190
original,7743343
original,9277584
original,9980178
original,174588
original,3773618
original,7636805
original,1530332
original,4739023
original,7527837
original,1033290
original,4625535
original,6847129
original,7458136
original,3158546
original,8870046
original,4768424
original,6070243
original,1258542
original,9509388
original,7349953
original,4072091
original,9692748
original,7414440
original,3793868
original,1591711
original,1628853
original,2058721
original,1960391
original,4657448
original,7392367
original,6156225
original,4076773
original,5393333
original,4512121
original,6908008
original,8447680
original,3883337
original,5900726
original,2163843
original,2762594
original,7686281
original,4201390
original,8778570
original,3477899
original,9190288
original,4131279
original,9331137
original,9975746
original,2086172
original,1365265
original,3242222
original,8504589
original,7322933
original,9710622
original,8677177
original,9112679
original,3256505
original,8791249
original,4812056
original,3776764
original,1515538
original,4849666
original,3399618
original,6725630
original,3404629
original,2192848
original,2773219
original,4864912
original,1644173
original,9357832
original,4261725
original,8625044
original,5545636
original,5780618
original,5252371
original,2214178
original,74804
original,2976877
original,3789514
original,4957107
original,1972871
original,1940483
original,2911898
original,8875943
original,5227365
original,7689262
original,3509163
original,6825711
original,1261402
original,9755459
original,2126028
original,2985032
original,3077195
original,2326344
original,6103807
original,1076837
original,7446633
original,5717467
original,9926354
original,1629040
original,3663289
original,2916596
original,7966473
original,6185941
original,4127436
original,4866940
original,3462511
original,384083
original,8920206
original,5607968
original,6769552
original,9054860
original,3050798
original,2536047
original,6464143
original,3254992
original,4797663
original,9084970
original,6269191
original,3535443
original,1932303
original,2751821
original,7314895
original,6525940
original,426941
original,4850224
original,386354
original,5506336
original,935709
original,2485178
original,6379022
original,5477630
original,6288893
original,2085469
original,1346365
original,1136078
original,8875206
original,6062825
original,533037
original,8973541
original,8602541
original,9390328
original,427709
original,8644147
original,7352245
original,1750866
original,3777173
original,6233107
original,5275463
original,4847384
original,6371400
original,5234748
original,8400728
original,624135
original,4817167
original,7731445
original,6830707
original,6106428
original,4745920
original,7162517
original,5788773
original,7517475
original,6923985
original,9222638
original,6101570
original,8032304
original,2266598
original,1776238
original,8451392
original,5127736
original,5897162
original,6508676
original,4910662
original,1995127
original,7776604
original,9897442
original,1035108
original,478365
original,5156371
original,2074242
original,5232761
original,5122969
original,494209
original,9002006
original,1534230
original,6556410
original,5451151
original,851980
original,1766299
original,4020018
original,6691891
original,6886608
original,7458403
original,1662656
original,4894097
original,5309068
original,9623207
original,4956780
original,8949454
original,4323242
original,9583915
original,2871712
original,6903538
original,855656
original,6817123
original,3566568
original,4679020
original,1792363
original,638922
original,777867
original,3066461
original,5756911
original,1702424
original,4175252
original,1185560
original,8016906
original,6509887
original,9334909
original,867838
original,1057880
original,3087714
original,3478192
original,9960461
original,8856832
original,9695674
original,5600068
original,8151656
original,785890
original,9310837
original,4806799
original,8053024
original,8586625
original,3743757
original,5259245
original,5046528
original,7011673
original,2868921
original,8177039
original,3003225
original,5637291
original,5034253
original,4228316
original,9055383
original,3578478
original,8072590
original,5926983
original,6323617
original,454529
original,9500374
original,7586288
original,7261511
original,8927811
original,1311629
original,900542
original,3954780
original,2945759
original,8683376
original,3352921
original,61264
original,5094502
original,2459507
original,3452097
original,7292306
original,1218284
original,7088727
original,3080202
original,6002874
original,7518933
original,5383182
original,4688827
original,6517320
original,5792819
original,9010815
original,7642139
original,9030672
original,865630
original,5387691
original,4325001
original,2972881
original,8101294
original,9698597
original,8557286
original,5811303
original,5279947
original,9364532
original,9192397
original,8559531
original,300406
original,517961
original,1035598
original,2511902
original,7169158
original,3640377
original,163944
original,3022345
original,2969852
original,7950630
original,5724827
original,6800541
original,4756004
original,1358454
original,7689969
original,3871018
original,9459412
original,6412083
original,7875639
original,5010281
original,7698812
original,6807643
original,5210558
original,5959996
original,2389911
original,8140210
original,1726681
original,6554845
original,117408
original,636431
original,3435504
original,9187896
original,1236541
original,2036721
original,6087494
original,6163185
original,8706406
original,9639830
original,8879391
original,5036117
original,1107177
original,9175404
original,5408520
original,4659014
original,8070024
original,5512460
original,3494585
original,1992834
original,5306175
original,5648734
original,5194914
original,4716302
original,2473055
original,1327877
original,7516669
original,7016812
original,2687328
original,6478623
original,1899955
original,4198811
original,6132446
original,672225
original,3510463
original,9828942
original,3070610
original,8786301
original,3732238
original,1972613
original,8306931
original,3335705
original,5412049
original,1344091
original,404470
original,4329394
original,791624
original,7079903
original,5088890
original,1601207
original,5248709
original,9995853
original,2995035
original,6203690
original,484427
original,3958905
original,4083372
original,1109229
original,3893623
original,6191081
original,2089884
original,4204099
original,8309740
original,9900154
original,7273820
original,4821699
original,6605129
original,6172056
original,1496030
original,11009
original,4372472
original,1723480
original,8313264
original,3699397
original,1991367
original,5569634
original,8718936
original,4409013
original,2708668
original,5053679
original,1000294
original,5658307
original,9335592
original,8174244
original,2285362
original,2842894
original,8565873
original,7860791
original,3036773
original,4384432
original,1690792
original,1631570
original,4773598
original,1660102
original,1511710
original,7276281
original,9220838
original,816609
original,4584470
original,6807087
original,4062316
original,5587239
original,1655464
original,9795427
original,8377114
original,8356164
original,878835
original,9012186
original,7556142
original,3277560
original,3169870
original,5088268
original,7279995
original,6422892
original,2379093
original,5480283
original,2760451
original,9085997
original,6369553
original,6432975
original,4241244
original,3904840
original,3820730
original,2848411
original,3344443
original,9445112
original,2444149
original,6930358
original,2214669
original,7496121
original,1954702
original,9488077
original,9575779
original,2933361
original,421655
original,5323940
original,799717
original,5647069
original,2482266
original,921806
original,4965440
original,9179651
original,7873692
original,1193728
original,5061354
original,6911957
original,1504329
original,1777850
original,6686269
original,535888
original,7157303
original,3918446
original,6971631
original,2202888
original,6703562
original,2552192
original,8524405
original,1724620
original,5169719
original,4830165
original,6566692
original,358062
original,7248730
original,2077645
original,1401471
original,4779897
original,1716548
original,4952505
original,9406751
original,4100321
original,2097711
original,6095561
original,37361
original,2898845
original,8146836
original,3463227
original,8093068
original,2457856
original,1761856
original,2341102
original,37
original,9010139
original,6251936
original,653668
original,3404158
original,2656040
original,703645
original,4911672
original,8215984
original,8131631
original,9694535
original,2621872
original,593975
original,5052683
original,3983063
original,2282373
original,2840152
original,7527872
original,2550552
original,9240832
original,2392735
original,7504361
original,7314153
original,5418626
original,9750576
original,3622546
original,5996522
original,3606940
original,5935537
original,3600200
original,559031
original,6491280
original,2701243
original,5444003
original,4435728
original,8594992
original,6542155
original,7165371
original,4135554
original,2988088
original,979907
original,213968
original,8683565
original,1901737
original,4985248
original,9853066
original,6409363
original,2302743
original,4588156
original,985461
original,5831759
original,5710912
original,1806423
original,1950408
original,9016523
original,3594128
original,9565565
original,8106584
original,1406427
original,3489550
original,6889053
original,3895090
original,2765013
original,6162492
original,8424990
original,7038170
original,862219
original,8334750
original,1718303
original,9663464
original,3801082
original,3346668
original,6696674
original,3205677
original,2506068
original,483075
original,8126198
original,8715978
original,5451731
original,7499043
original,6746037
original,9221750
original,4473214
original,3682796
original,9231261
original,7851746
original,7841640
original,8740245
original,8566554
original,5137956
original,5274413
original,7724578
original,864899
original,8652111
original,6410575
original,2318292
original,2026393
original,7622520
original,2379897
original,1294416
original,1985196
original,8052377
original,7703189
original,1560121
original,5878263
original,443035
original,3099072
original,6650723
original,8349092
original,5200551
original,9077925
original,7747156
original,4552636
original,751240
original,4315596
original,6775996
original,995791
original,9929729
original,1960299
original,5079111
original,7902634
original,2853501
original,6282444
original,5613904
original,2459622
original,1897459
original,4240012
original,1215442
original,5564396
original,7903797
original,2580309
original,6425148
original,7049985
original,7506161
original,5151946
original,7026206
original,4247328
original,1451469
original,3300874
original,4736416
original,4063997
original,8302975
original,6126463
original,8437534
original,5410812
original,7152765
original,6107182
original,6012621
original,3751387
original,2779060
original,483791
original,2158714
original,9184874
original,2622280
original,4225872
original,9049867
original,8998934
original,1245749
original,9344885
original,2226941
original,1418180
original,8463331
original,6233146
original,7054499
original,8237881
original,3018967
original,3726904
original,9921625
original,792515
original,5910838
original,1393196
original,1035211
original,2189568
original,3934740
original,647122
original,3782164
original,1761331
original,1877329
original,2892970
original,315315
original,8539202
original,9109500
original,6776432
original,3959015
original,2214979
original,3405851
original,7354292
original,196211
original,1836082
original,2237699
original,4458434
original,1813065
original,4957161
original,7395511
original,4587281
original,5507200
original,8765940
original,8472761
original,4978234
original,9514626
original,3972162
original,6166994
original,4172060
original,6603352
original,9696672
original,78947
original,7152604
original,8136537
original,3969411
original,6387952
original,5969677
original,968410
original,3936642
original,9083542
original,1040835
original,6626532
original,5386452
original,8531225
original,6952057
original,9657570
original,5134629
original,4926730
original,1030120
original,1034780
original,7128822
original,9852731
original,749045
original,872109
original,7736085
original,387405
original,6805360
original,4561786
original,4758669
original,3101004
original,5534693
original,2932208
original,4187442
original,3812197
original,9069984
original,6433564
original,956740
original,2210846
original,4428760
original,2309231
original,4610764
original,9893427
original,4495433
original,5215784
original,1967582
original,840268
original,6129026
original,5770938
original,6557601
original,8441243
original,983638
original,6911596
original,5596127
original,2791671
original,2061892
original,3431543
original,6963266
original,4078140
original,8485356
original,3909308
original,9837206
original,9347003
original,7466897
original,7685727
original,915767
original,8689972
original,9716486
original,8214491
original,3369415
original,3703713
original,381856
original,3765444
original,9151969
original,4579097
original,7613312
original,4016899
original,3955199
original,5242329
original,3268896
original,4253459
original,7356943
original,7136940
original,2854135
original,476377
original,398422
original,121937
original,1133629
original,7652126
original,378355
original,3993611
original,9737024
original,7814889
original,7277186
original,1675259
original,9428082
original,8173192
original,6609001
original,7537330
original,8937999
original,8816087
original,6024945
original,1360764
original,3171553
original,2594545
original,3182999
original,9514440
original,7406465
original,7029446
original,5790740
original,8951442
original,8272686
original,840597
original,850122
original,2572703
original,730559
original,8910335
original,6328404
original,1862015
original,9921321
original,2005464
original,9670930
original,4605677
original,4017641
original,9932520
original,1705692
original,8325648
original,9397115
original,626776
original,1761987
original,6523229
original,9370707
original,3486082
original,1550642
original,2494903
original,7789283
original,516031
original,47367
original,7226078
original,5695908
original,1632748
original,4862944
original,364716
original,5327701
original,8633305
original,5253087
original,4920791
original,5270637
original,8352804
original,454623
original,8284742
original,8015648
original,1310646
original,8429948
original,9358346
original,8169815
original,892743
original,2014751
original,5842488
original,1413285
original,1330657
original,9352819
original,5252279
original,945161
original,5000783
original,2328767
original,8333631
original,2707133
original,4819523
original,6622266
original,53010
original,5805333
original,5516552
original,907272
original,4074411
original,536364
original,903057
original,1750652
original,2619909
original,663478
original,4139524
original,9691578
original,990993
original,6394544
original,1588049
original,959296
original,8337746
original,7914933
original,262530
original,3631097
original,5708824
original,2042361
original,217767
original,1109970
original,3870033
original,5882545
original,9034612
original,187486
original,7263776
original,1628782
original,3388284
original,9814968
original,1733391
original,8755198
original,8483310
original,2202661
original,4550056
original,1162886
original,4075341
original,2929386
original,6401391
original,3263647
original,958101
original,69519
original,7838236
original,960655
original,9585296
original,2141924
original,2979674
original,2292056
original,8547596
original,7122759
original,2611895
original,4233384
original,7369080
original,5852373
original,9315889
original,7656887
original,4450696
original,2873382
original,1390179
original,8113324
original,7128080
original,5851361
original,8314052
original,3771414
original,746470
original,9537772
original,7068566
original,9961370
original,1918517
original,3459544
original,7272268
original,2830095
original,3429985
original,1311414
original,4185727
original,8404196
original,2814268
original,8845909
original,7058175
original,4017763
original,7931827
original,8435969
original,7136735
original,8232823
original,2239665
original,6363395
original,3423604
original,6084556
original,1844348
original,759848
original,7100282
original,9797885
original,1592023
original,8510974
original,2293316
original,9181252
original,1539152
original,823837
original,8781384
original,356440
original,841618
original,9350351
original,5991233
original,4729124
original,1035340
original,8366126
original,103021
original,7081159
original,2011562
original,8388817
original,8610679
original,3806627
original,2903561
original,5473024
original,216194
original,2454082
original,6474467
original,6965410
original,3597326
original,8396007
original,5757122
original,4857162
original,6132138
original,6664677
original,1034023
original,8177088
original,8782153
original,300763
original,9444216
original,3849182
original,1564458
original,7919584
original,4242154
original,1577586
original,4474220
original,8736857
original,986275
original,1410124
original,2532000
original,3394020
original,9860685
original,810586
original,7753302
original,9817539
original,1599826
original,1348483
original,9547474
original,981598
original,4042974
original,9194504
original,9348148
original,9129773
original,8420149
original,8864367
original,2844510
original,4323492
original,208150
original,2573338
original,1858777
original,6510529
original,480620
original,4935500
original,4863099
original,4919314
original,6993152
original,6196519
original,1122207
original,9212949
original,2690927
original,3036124
original,427557
original,2165456
original,365750
original,7517618
original,7767227
original,484103
original,2152259
original,3390919
original,6641497
original,7412609
original,7031119
original,4455237
original,5871348
original,2379220
original,3519065
original,6960698
original,1784210
original,5198363
original,7341127
original,2463501
original,9417327
original,9975595
original,2819127
original,6779865
original,5026014
original,1932919
original,6250674
original,7620520
original,8651964
original,7984705
original,9515968
original,8731896
original,2002507
original,2652808
original,4777376
original,9798972
original,7366829
original,1358293
original,1911128
original,4756497
original,5133381
original,3786065
original,4848243
original,2425358
original,7645639
original,3917430
original,9063110
original,2105777
original,5544223
original,2390514
original,5942712
original,1171758
original,5276085
original,7449116
original,7185180
original,942639
original,8023556
original,9380601
original,9899510
original,5171666
original,7099492
original,1280280
original,7457451
original,5546811
original,7127470
original,2850310
original,4015789
original,4986518
original,8979666
original,3727661
original,1279372
original,4095228
original,5767034
original,8837010
original,8103292
original,2449851
original,6507552
original,8670441
original,1535834
original,2442547
original,1236968
original,3078882
original,1521093
original,1988022
original,5281592
original,7536381
original,8411159
original,3193796
original,8482216
original,8357038
original,8675147
original,9980228
original,6539108
original,3049307
original,6542683
original,2801818
original,5919586
original,4045721
original,1863032
original,4944614
original,7852016
original,7774066
original,7870267
original,3089809
original,7819488
original,1378148
original,3044410
original,4062118
original,238826
original,1717354
original,9139390
original,481809
original,9623440
original,8262369
original,7284390
original,1818182
original,4367209
original,8782389
original,5416797
original,2689290
original,37180
original,9022584
original,7546691
original,5611544
original,5370015
original,2251347
original,4792030
original,2619893
original,6702245
original,3791860
original,8745662
original,7396526
original,1881986
original,989924
original,1965629
original,1103248
original,8210125
original,4263528
original,8215869
original,9418530
original,8623353
original,3583650
original,2363319
original,1818222
original,5410687
original,8199423
original,563506
original,7834767
original,8904337
original,5472646
original,8251043
original,5045416
original,5273897
original,354182
original,5142798
original,2640955
original,2498002
original,2916585
original,1574255
original,7012022
original,3779404
original,5547239
original,5910122
original,2769785
original,3514078
original,5963132
original,2664119
original,9699755
original,2097951
original,9924809
original,1579889
original,8927377
original,287555
original,3775944
original,2744454
original,8796785
original,3197418
original,2788647
original,6224898
original,6378384
original,1570497
original,734158
original,2692205
original,6159729
original,9193839
original,1422771
original,6945685
original,8218616
original,7729395
original,8276869
original,2479129
original,855434
original,308697
original,3715799
original,4719707
original,7279074
original,8461516
original,6032290
original,4203726
original,842606
original,5732452
original,7377775
original,3871549
original,8839023
original,5635312
original,7724954
original,3699446
original,4223138
original,548723
original,3232940
original,4773147
original,8473958
original,9497445
original,9333640
original,2885579
original,5912084
original,9080627
original,7355554
original,1440352
original,1877330
original,5082070
original,8943742
original,5054379
original,7269056
original,4147036
original,6208087
original,1048278
original,7035483
original,123182
original,4242895
original,7491818
original,5217975
original,8472714
original,164486
original,3846556
original,6259225
original,735062
original,727468
original,2064618
original,3454707
original,4872587
original,6284179
original,6914128
original,2798658
original,7662208
original,1424241
original,902810
original,5541543
original,3714528
original,5169619
original,6395021
original,6961507
original,3695611
original,5431159
original,9434702
original,3392389
original,3416502
original,8351870
original,9142716
original,9121486
original,6225175
original,1001622
original,3246319
original,1636617
original,2466704
original,8750519
original,1046251
original,285356
original,9912813
original,3003337
original,9557302
original,6563484
original,8505089
