dataset_type,value
original,2873350
original,2530132
original,7378489
original,1494874
original,9216521
original,1973417
original,3372753
original,6973593
original,8579061
original,1513971
original,2377038
original,8605080
original,952089
original,2623060
original,6864405
original,8302633
original,9555614
original,9003507
original,5906681
original,1771344
original,9600736
original,634069
original,9704810
original,1990105
original,3637487
original,619295
original,5104706
original,3013477
original,9184446
original,2054513
original,9148100
original,9311229
original,7518905
original,4794020
original,7771524
original,5771874
original,4466293
original,3568885
original,8906847
original,9743257
original,3000608
original,1735465
original,8493646
original,4331098
original,1913290
original,9404674
original,2429606
original,953158
original,4263307
original,7787285
original,389026
original,4461837
original,7123410
original,6188924
original,3004213
original,9730472
original,7635372
original,5122628
original,2296930
original,4048784
original,6870459
original,8339039
original,6149490
original,5280009
original,57565
original,4708982
original,7726436
original,3268082
original,8935560
original,379580
original,7445209
original,3715220
original,3801214
original,4760815
original,1616150
original,6593596
original,6806411
original,2770320
original,5100903
original,5855670
original,3108716
original,1371412
original,9410997
original,637486
original,9485992
original,4182112
original,9060666
original,1108878
original,5781532
original,6749706
original,3263858
original,416729
original,3422929
original,5109080
original,9923924
original,3078615
original,9544411
original,1333428
original,6954508
original,1084170
original,305648
original,1973303
original,9420688
original,1418617
original,5920082
original,3820770
original,3837919
original,241115
original,7464091
original,5647085
original,3972174
original,3297554
original,410843
original,7323054
original,6212398
original,481694
original,370530
original,3544352
original,8834351
original,6919327
original,2319741
original,7419887
original,2824122
original,2436321
original,4180455
original,1019438
original,13960
original,6596968
original,3051566
original,3135825
original,3009408
original,24630
original,1389088
original,280517
original,3608503
original,9381183
original,822236
original,4636563
original,2967699
original,1784120
original,9880785
original,6771610
original,7125265
original,9740432
original,3790651
original,9917188
original,9205637
original,6175719
original,3343715
original,258784
original,4107727
original,4629477
original,5274772
original,6954764
original,4674913
original,1058440
original,5418717
original,3357506
original,4428270
original,3312317
original,298683
original,4457128
original,7930161
original,5129185
original,2438672
original,7527988
original,1082745
original,200909
original,3023040
original,8047551
original,5281422
original,3706113
original,6841260
original,9740073
original,7241405
original,8102561
original,9667344
original,4188968
original,1385165
original,8202698
original,5208403
original,5584235
original,9532102
original,7213376
original,7288439
original,9540460
original,7017825
original,3521992
original,5799232
original,6130952
original,2989566
original,7609793
original,8717013
original,9559896
original,7320242
original,696187
original,7520994
original,672658
original,5335912
original,4479006
original,5896351
original,4677731
original,509431
original,2844874
original,1959943
original,9875311
original,851425
original,9285151
original,1511365
original,3141639
original,5265057
original,4481827
original,8769688
original,6534944
original,6813064
original,5606702
original,3659061
original,7571434
original,5961209
original,7605742
original,3986475
original,6429954
original,6693941
original,1840314
original,6535488
original,4822367
original,6029092
original,2101244
original,2728228
original,5779614
original,7652830
original,573464
original,8958769
original,6215911
original,5858924
original,6964743
original,7748061
original,4894301
original,7485048
original,8788826
original,6508962
original,3728875
original,6043799
original,4845088
original,6287687
original,1573117
original,2272002
original,8802957
original,1204345
original,9053443
original,928293
original,509080
original,1479924
original,2266252
original,965492
original,4520870
original,7454920
original,9749669
original,8604706
original,6820852
original,1033009
original,4301645
original,1491173
original,7186721
original,2017705
original,892765
original,7680998
original,7837348
original,4390633
original,2219771
original,635732
original,100306
original,2185447
original,5611429
original,3558731
original,6724573
original,5953433
original,3129007
original,1151100
original,2557790
original,397679
original,2880590
original,7284745
original,4054183
original,1761460
original,9707216
original,6519800
original,1976405
original,7828175
original,8171733
original,828582
original,2172220
original,8015923
original,9061064
original,235725
original,8569513
original,7804146
original,8240345
original,3620191
original,5407306
original,8185218
original,7788428
original,6055820
original,1956471
original,7532920
original,3102999
original,2438803
original,8504393
original,2925270
original,3129843
original,1398249
original,6550562
original,415220
original,5889309
original,4162642
original,869280
original,2313256
original,7432805
original,4165296
original,6842119
original,6430594
original,5723383
original,3628608
original,9884244
original,4307825
original,9906631
original,860118
original,9343400
original,8313268
original,9300208
original,6448735
original,1488750
original,2866982
original,9924031
original,5073827
original,7321238
original,8200622
original,5857974
original,6676598
original,7063433
original,2922091
original,137753
original,6445743
original,4980198
original,8027265
original,42421
original,8641695
original,2612331
original,7537906
original,4605178
original,5835941
original,368922
original,5884631
original,9659123
original,1602381
original,7415412
original,2318408
original,3173182
original,821230
original,5537764
original,5567495
original,3747613
original,6383115
original,2427667
original,9334463
original,4227996
original,16566
original,959755
original,841811
original,9726485
original,8580845
original,7621526
original,1380652
original,3748889
original,3063914
original,1381147
original,1820232
original,1486020
original,6097513
original,1298971
original,1826254
original,7065318
original,598396
original,3610957
original,4069698
original,3508169
original,9193972
original,7525861
original,7840965
original,6289299
original,7013290
original,200759
original,2754562
original,2676797
original,4388537
original,8784760
original,7230492
original,7958949
original,9809235
original,624378
original,8720149
original,6845909
original,6866728
original,8110291
original,5769852
original,4921765
original,9880943
original,5432680
original,1577982
original,6386788
original,1670552
original,4180764
original,1459010
original,2076892
original,8101332
original,783445
original,8470448
original,8868735
original,9157320
original,8987505
original,9841645
original,1681887
original,4224291
original,8639748
original,8032791
original,6860712
original,6574442
original,6428429
original,448081
original,805675
original,4745352
original,4734047
original,6407094
original,9319804
original,4128248
original,9724271
original,1036133
original,3066001
original,2145643
original,8872409
original,3871987
original,9563631
original,7688821
original,2182684
original,2357113
original,4998925
original,9536067
original,3145258
original,6784540
original,4713016
original,3535846
original,9100564
original,3377520
original,7376282
original,5428031
original,7040690
original,378493
original,4780778
original,4128841
original,9169481
original,9774493
original,4708480
original,6973918
original,8309916
original,9533580
original,6778824
original,40679
original,1915944
original,3600087
original,3436888
original,3501753
original,9040716
original,6514061
original,4619714
original,5388845
original,7454924
original,9511808
original,5628700
original,6003659
original,4283577
original,1315670
original,6945595
original,5724045
original,3179105
original,1937446
original,3254896
original,4609481
original,6656545
original,857303
original,7651447
original,1162163
original,8849678
original,6554752
original,8320873
original,8950074
original,649357
original,2966632
original,5649397
original,2356158
original,6131955
original,242281
original,9708714
original,8424593
original,2031170
original,8078667
original,6666518
original,1780170
original,2644630
original,8219019
original,5978908
original,7026904
original,2232890
original,3591476
original,1123868
original,8689666
original,4423768
original,1779990
original,7320310
original,6422960
original,2843733
original,3200732
original,8843122
original,1848962
original,755309
original,1100181
original,2054388
original,5171593
original,8565879
original,5208840
original,8742838
original,7362375
original,2986016
original,15251
original,4890589
original,6037882
original,3337246
original,9582034
original,9037233
original,2311286
original,9262157
original,2781506
original,2481014
original,4299826
original,1782747
original,8003026
original,3835686
original,1822403
original,8576395
original,2231193
original,6142918
original,9104194
original,9270136
original,5345291
original,2937658
original,3597692
original,2211871
original,3023114
original,4892447
original,1431468
original,3614158
original,107013
original,1173273
original,1431559
original,2174480
original,2663762
original,7735676
original,3480962
original,6748016
original,1769160
original,8417076
original,3439968
original,6523487
original,2439621
original,3853040
original,7468380
original,7337572
original,5578448
original,1590141
original,9207122
original,6183574
original,2476017
original,1768366
original,99597
original,4748656
original,222176
original,7641136
original,6894498
original,1587620
original,179020
original,9142027
original,4888321
original,714432
original,1294651
original,5076008
original,4712202
original,219315
original,1738931
original,5229418
original,959941
original,9998480
original,3982998
original,6028089
original,8417359
original,4384306
original,8756024
original,1051221
original,6448783
original,4492043
original,7511240
original,5627909
original,4849104
original,1265529
original,5093111
original,3788519
original,2758818
original,6800430
original,4196634
original,5627066
original,3109546
original,1201986
original,345516
original,5238116
original,920870
original,6696057
original,3272703
original,8500724
original,1713858
original,2959195
original,5340111
original,1303977
original,1858094
original,5751722
original,5796502
original,3767583
original,2308473
original,3801079
original,4974949
original,9023160
original,7423052
original,1067790
original,2262540
original,3134754
original,9197697
original,9396032
original,3938728
original,9806301
original,6204013
original,5288592
original,6495373
original,33511
original,9131048
original,4174106
original,5955623
original,1867225
original,4579422
original,4216496
original,1146558
original,8761354
original,6040314
original,4981601
original,2625320
original,2231967
original,2028380
original,6846282
original,1833784
original,365815
original,938999
original,4025220
original,2308574
original,545393
original,3449082
original,3045708
original,7006021
original,4132532
original,2103757
original,5791801
original,2061448
original,1919276
original,429211
original,184475
original,9959597
original,1136921
original,7670522
original,7167171
original,622786
original,8535956
original,6859728
original,8770091
original,2100555
original,5113560
original,2606481
original,421923
original,1712595
original,6607540
original,8770302
original,8845459
original,7302623
original,7001310
original,2049491
original,667250
original,9371774
original,7655416
original,5969154
original,9456339
original,7025159
original,1581012
original,8659759
original,2568598
original,624128
original,147457
original,609865
original,8923897
original,8220831
original,6088887
original,7022385
original,6153407
original,9647261
original,547958
original,1803901
original,9720653
original,5119670
original,4994456
original,4409388
original,8563901
original,5672784
original,5274
original,3262181
original,6331621
original,7146655
original,5992961
original,898250
original,6812595
original,1501179
original,1600893
original,4491014
original,5349641
original,6988248
original,2790556
original,6527185
original,5390306
original,590007
original,8555093
original,1266610
original,2552591
original,7119000
original,4752654
original,7542862
original,5230008
original,9627406
original,6104247
original,2136657
original,9635364
original,6133375
original,8506656
original,3737730
original,7415088
original,3602325
original,9249461
original,1177748
original,5210216
original,2381026
original,6470403
original,2935222
original,601621
original,8120121
original,1462754
original,183383
original,4065850
original,8937222
original,7175448
original,1529340
original,7428761
original,9680029
original,7151809
original,4780266
original,9459764
original,7699144
original,4719270
original,8438379
original,9844686
original,6104703
original,4151473
original,1008039
original,2434926
original,3305359
original,3293396
original,8703439
original,7597382
original,6785924
original,2967935
original,2955998
original,5677396
original,4559817
original,4561866
original,708757
original,455056
original,2997489
original,9679720
original,1464283
original,485075
original,9220041
original,1194159
original,369613
original,8063717
original,1583067
original,3131721
original,4177981
original,448690
original,3364557
original,4258942
original,1038021
original,5237857
original,2998398
original,4001360
original,8296956
original,4996838
original,3608099
original,723691
original,1256162
original,6862138
original,4474092
original,6617681
original,5438979
original,1857528
original,7877615
original,1545811
original,5083129
original,9479692
original,8168050
original,2520362
original,4583392
original,2712027
original,788743
original,7699178
original,5644691
original,7187772
original,9945643
original,2217440
original,2567609
original,5681023
original,7111796
original,5039517
original,8687084
original,9657683
original,7966429
original,6011259
original,9518559
original,8089510
original,9000414
original,5342809
original,7711914
original,3065633
original,6161206
original,6465479
original,8629063
original,1284164
original,513127
original,7561536
original,7190397
original,4333140
original,9672980
original,4649404
original,7330923
original,4461673
original,4765313
original,4830418
original,2487289
original,3282093
original,586578
original,3453416
original,9398584
original,3283603
original,3161081
original,5549841
original,5331632
original,7164881
original,8400787
original,1905510
original,1233057
original,2772594
original,1414070
original,2374702
original,8669872
original,2529218
original,3825693
original,5780966
original,4686034
original,7231774
original,6099220
original,5666064
original,4463613
original,2501556
original,4559282
original,5521815
original,5980071
original,6129326
original,1466763
original,3849145
original,2451003
original,8208151
original,9910501
original,4023380
original,9561922
original,7884016
original,4775693
original,2627178
original,4620517
original,4194549
original,2231080
original,2726889
original,1887160
original,3729053
original,631852
original,4211814
original,4366069
original,4220140
original,9890514
original,3002451
original,9859934
original,2602591
original,6306675
original,178183
original,1498430
original,5706883
original,1183266
original,3541084
original,7817527
original,4920970
original,1075493
original,2231004
original,807509
original,7745977
original,2840225
original,1135213
original,5501513
original,2097614
original,4408638
original,6066086
original,9858275
original,8311715
original,9303793
original,2698031
original,2928641
original,1363354
original,9847558
original,715880
original,3134429
original,8743186
original,8586151
original,8222740
original,7021881
original,5131721
original,2954019
original,274239
original,8230745
original,3962240
original,8381470
original,850401
original,2988468
original,1810291
original,2660495
original,5676361
original,2640045
original,85916
original,5435096
original,5365992
original,2493729
original,4064987
original,9427955
original,928018
original,8549787
original,5033989
original,1043556
original,4891226
original,2875242
original,4765859
original,1203712
original,9677967
original,7012374
original,3390175
original,4304317
original,9624660
original,4254039
original,1877902
original,8089546
original,3506754
original,4117802
original,4103777
original,5960673
original,7331353
original,9728706
original,1004703
original,9305919
original,7717999
original,6603498
original,1531337
original,7663421
original,5012720
original,2499978
original,5372021
original,6485453
original,4107400
original,9736432
original,797501
original,3785336
original,5283298
original,8691041
original,2470122
original,794366
original,6205930
original,6978958
original,6054850
original,9969308
original,4474142
original,5598534
original,6890442
original,7923803
original,861051
original,2803939
original,1191021
original,941927
original,2746648
original,7116752
original,768950
original,8888183
original,3085873
original,1354277
original,3976276
original,3695813
original,2124875
original,820396
original,8838368
original,7905891
original,5235311
original,9859839
original,7125228
original,5793193
original,258140
original,632676
original,5983773
original,8238852
original,1829
original,5362826
original,1912147
original,7673561
original,6745946
original,851563
original,8162536
original,3115992
original,1215241
original,1837974
original,2660757
original,7085013
original,2866548
original,8980822
original,2730390
original,4332477
original,2692829
original,1790997
original,6437248
original,1241761
original,5998459
original,6275097
original,517807
original,1230380
original,6632715
original,79963
original,5322020
original,8323458
original,3440283
original,1418195
original,1975223
original,4874176
original,9076139
original,2168721
original,7764004
original,2335285
original,2462590
original,685160
original,1520829
original,5362328
original,7583411
original,7211198
original,3106871
original,7023551
original,6758291
original,1450772
original,4770465
original,1852403
original,6538740
original,9580133
original,6552023
original,4361752
original,8458432
original,6058908
original,5118751
original,7030126
original,3658914
original,871351
original,8725023
original,9098478
original,1982414
original,2479113
original,4587847
original,2855256
original,9677195
original,3446873
original,1125822
original,1224089
original,3912123
original,2791822
original,8382468
original,4412063
original,1170955
original,8491754
original,6265452
original,2487503
original,5222927
original,5748672
original,1132850
original,6796831
original,835197
original,2517940
original,9132259
original,9491684
original,815067
original,9100089
original,7970348
original,409623
original,8747927
original,8378884
original,8241329
original,4452726
original,3337904
original,6101393
original,9695520
original,1615033
original,6462366
original,1795233
original,1944413
original,8513516
original,3859913
original,35682
original,1188942
original,9755930
original,3656218
original,5250422
original,1073536
original,9509270
original,534269
original,7416673
original,5280563
original,3343288
original,4653654
original,2002866
original,8472530
original,2836602
original,9463251
original,9452734
original,4122835
original,6979292
original,7151899
original,8841495
original,4020989
original,9853397
original,5049511
original,4984010
original,309127
original,6773855
original,2588427
original,7318448
original,2134631
original,2764436
original,3050879
original,1915558
original,731965
original,8400873
original,2327609
original,9090245
original,9168803
original,8951468
original,3316046
original,8068076
original,3752718
original,9626789
original,8317503
original,1933931
original,5717372
original,7413363
original,5834071
original,8862285
original,7732627
original,6107641
original,2035912
original,4061167
original,6195955
original,8664933
original,7266014
original,9880020
original,7596053
original,9223372
original,6010795
original,207918
original,644245
original,3321445
original,1967420
original,2792566
original,1309843
original,151759
original,3179508
original,8106600
original,9265109
original,9186921
original,9964204
original,5830692
original,8371019
original,252516
original,8329771
original,1904247
original,1084314
original,3416978
original,3390702
original,3748041
original,7721720
original,2546623
original,5983083
original,3980171
original,5677820
original,1093447
original,3909770
original,6823782
original,2455890
original,1178711
original,2067086
original,9673363
original,1637623
original,6271949
original,7249519
original,6765020
original,4667765
original,2922032
original,148301
original,2815984
original,5271844
original,8864988
original,2790017
original,7422426
original,3665666
original,5529425
original,7345621
original,1218315
original,7984543
original,9772998
original,2128935
original,1788260
original,6059141
original,4582974
original,7860120
original,7708868
original,936274
original,9777096
original,3282225
original,1284936
original,4584358
original,8651913
original,7352944
original,14058
original,5880112
original,9259053
original,5330471
original,3967089
original,9553042
original,8063217
original,8254673
original,6385895
original,8473445
original,871292
original,551056
original,741500
original,4847991
original,4803729
original,6352109
original,1664418
original,8155307
original,2747206
original,3105290
original,9952380
original,2099465
original,9260385
original,9002839
original,3918923
original,4905352
original,8980077
original,7755783
original,3469332
original,5284047
original,3446880
original,9106264
original,1454834
original,3103334
original,8358970
original,9493832
original,3736163
original,9923189
original,9154466
original,4549003
original,858434
original,5039676
original,3554333
original,9381118
original,6296419
original,5788854
original,4952995
original,2296242
original,7217987
original,7684459
original,4067006
original,25892
original,2622066
original,4317726
original,38605
original,4342936
original,5727384
original,1168045
original,2337752
original,483613
original,6727958
original,6095232
original,9799822
original,2226461
original,6947070
original,5536266
original,9576561
original,3849433
original,335795
original,3383197
original,4676232
original,6363716
original,4996654
original,8799470
original,6952609
original,9212448
original,7849441
original,2303154
original,7543162
original,1539275
original,172576
original,7558111
original,8386038
original,411268
original,679991
original,5051216
original,779206
original,1730456
original,575938
original,1951027
original,1092899
original,2975095
original,9588187
original,4062110
original,4269666
original,9450472
original,9194344
original,2537265
original,9595804
original,2998075
original,4882648
original,6182822
original,7882151
original,3450059
original,5689843
original,1060695
original,7358085
original,4711599
original,7868089
original,4827236
original,2301145
original,8849759
original,1783981
original,4654939
original,7902624
original,3481744
original,3694667
original,1553252
original,74113
original,1504409
original,3541158
original,7606672
original,2676851
original,3286115
original,2426913
original,8093202
original,8482621
original,9968433
original,688725
original,5075756
original,1891046
original,9871737
original,1475442
original,2952513
original,4024471
original,3284531
original,2498561
original,5146522
original,808641
original,167254
original,656317
original,9371423
original,2849334
original,8096971
original,3772179
original,2877107
original,8119801
original,7605868
original,8292640
original,3639498
original,4499784
original,8013921
original,5183480
original,6374890
original,6846351
original,7577767
original,3999929
original,5055058
original,3229190
original,4172218
original,5905516
original,2450234
original,3227633
original,5442929
original,3873538
original,9621615
original,9087261
original,1686267
original,7367049
original,6816865
original,69798
original,6010444
original,8640680
original,6904033
original,2033575
original,1260861
original,5317095
original,1357217
original,3324154
original,3731245
original,1974101
original,5132091
original,5095068
original,3751777
original,4393461
original,5454835
original,8511467
original,2069829
original,6710369
original,3483755
original,8817044
original,4349138
original,9013202
original,239405
original,993661
original,3223373
original,9717315
original,194861
original,7722954
original,8819632
original,6427395
original,9000655
original,3086776
original,288933
original,8030469
original,2604881
original,4188660
original,4393907
original,249966
original,4564040
original,3540577
original,4551847
original,6332196
original,1836669
original,570863
original,9445069
original,3391290
original,5414651
original,7405063
original,8293147
original,1273555
original,3451647
original,1494204
original,9875609
original,3200958
original,2451090
original,9362577
original,3965074
original,6792934
original,3394279
original,2957582
original,9817599
original,9244818
original,825798
original,9404190
original,2240435
original,9115311
original,2720775
original,7614513
original,7431868
original,9988999
original,4120588
original,5063881
original,2663058
original,7974294
original,5001065
original,534685
original,8721373
original,4963812
original,9677372
original,9391650
original,1431495
original,7214872
original,5042552
original,9865586
original,8833133
original,2420697
original,8390986
original,4991399
original,9017622
original,5491840
original,1244143
original,3881480
original,1878311
original,5986459
original,4440415
original,8564359
original,401105
original,1256559
original,1367491
original,28748
original,6719050
original,8557455
original,9445077
original,5835964
original,2781766
original,8249555
original,9997020
original,1796233
original,80787
original,6977184
original,8217060
original,7809781
original,572751
original,3279333
original,4580162
original,2801601
original,2692532
original,1690021
original,4949129
original,6041605
original,2448596
original,6196318
original,928673
original,1105662
original,1380636
original,475513
original,276981
original,3152320
original,8092064
original,4236048
original,3603553
original,2948751
original,9873542
original,8279763
original,1942846
original,8487035
original,2669290
original,9228365
original,3856142
original,9612164
original,1420561
original,9856839
original,4774023
original,2846168
original,2662770
original,7022154
original,2210629
original,4395424
original,42005
original,8959616
original,9175893
original,6116535
original,8201438
original,9159805
original,9559874
original,6831746
original,8264902
original,1790761
original,3329593
original,6167539
original,3794148
original,2185951
original,8506815
original,1726927
original,7517443
original,8368716
original,600999
original,7238071
original,6537738
original,5952483
original,4746200
original,1729831
original,7036893
original,8852108
original,1744161
original,8326390
original,3414225
original,1660461
original,4677758
original,7091581
original,5060620
original,6060417
original,6480924
original,5083623
original,3755345
original,5035961
original,6516225
original,535476
original,2298563
original,4178236
original,4226992
original,5803335
original,3584611
original,9687610
original,2965807
original,690577
original,677169
original,2787157
original,8897260
original,8719514
original,4039071
original,9846081
original,4627009
original,1564437
original,9973077
original,9566359
original,4623050
original,9822092
original,5617529
original,5501658
original,6379662
original,2781616
original,6868262
original,5059272
original,4755896
original,6296746
original,110494
original,7166937
original,3235770
original,1634112
original,6978361
original,4134624
original,6028855
original,3038153
original,5819636
original,5825931
original,6191228
original,3098617
original,3112210
original,6427372
original,1412278
original,7249109
original,6759208
original,6114249
original,7545289
original,2709060
original,4950698
original,697836
original,5491152
original,7939153
original,7942961
original,4165511
original,7402712
original,6951027
original,412950
original,2870824
original,5546070
original,5631290
original,2542581
original,9763039
original,8271558
original,9743776
original,2686749
original,3767981
original,218389
original,1920031
original,645528
original,2086880
original,5964862
original,1957404
original,1900752
original,4921004
original,9880065
original,6907647
original,1664816
original,5164006
original,6122014
original,7660936
original,9638878
original,5419058
original,1541291
original,5205017
original,589432
original,6280141
original,8757995
original,2241531
original,1853469
original,7656134
original,6657678
original,2509391
original,7957626
original,7441850
original,8714864
original,8954725
original,5640149
original,2841451
original,3020275
original,9243844
original,4169524
original,1614977
original,2244253
original,4598407
original,6088327
original,2932368
original,4028134
original,9155682
original,8837504
original,5390399
original,6725071
original,4851747
original,9472688
original,7753420
original,6756887
original,2818666
original,1962735
original,8494723
original,8625643
original,3199354
original,747117
original,9101900
original,1407769
original,1282862
original,9918351
original,7132324
original,2470341
original,8329089
original,638941
original,7464530
original,1292054
original,7761070
original,4165963
original,1960325
original,8649019
original,8500845
original,4459299
original,2398168
original,4355415
original,5883038
original,7719995
original,3247964
original,6294250
original,2349116
original,1958289
original,5990305
original,9036085
original,4466041
original,2270494
original,2790990
original,9428644
original,5598547
original,5090139
original,2436039
original,7385983
original,3505503
original,3259316
original,7536701
original,7266027
original,2163567
original,6718622
original,5452030
original,2499423
original,5507410
original,5709489
original,1448015
original,1384328
original,3891392
original,3989528
original,3700359
original,6835494
original,7533319
original,9094337
original,469868
original,6874011
original,4348419
original,7302982
original,2411101
original,335033
original,5310792
original,3823240
original,8324630
original,70156
original,2969502
original,3592557
original,7116562
original,9318874
original,437623
original,7658918
original,2986777
original,9043068
original,9907639
original,299403
original,2877232
original,3565195
original,2915829
original,8285819
original,4176630
original,2163947
original,5517158
original,9315282
original,4756248
original,3823330
original,1683730
original,4933202
original,7692895
original,3557421
original,968337
original,6967878
original,6396631
original,4815480
original,5816749
original,2018320
original,3022222
original,5998920
original,1179527
original,3241009
original,8533366
original,3539594
original,72916
original,45994
original,9828386
original,540730
original,1936382
original,3963848
original,7225867
original,934427
original,2853596
original,4139884
original,1363751
original,1952119
original,3224703
original,892402
original,5959621
original,753295
original,6012671
original,5843757
original,1510172
original,8588839
original,527524
original,4701446
original,429231
original,9426354
original,4363499
original,1694030
original,2162352
original,9255336
original,8171243
original,6349524
original,6092673
original,3505014
original,5194173
original,558392
original,4185229
original,8953771
original,5623882
original,321188
original,6240845
original,2012348
original,4677971
original,9195746
original,5812912
original,5860795
original,3844678
original,9944492
original,3389196
original,7962000
original,8459237
original,5308771
original,2809253
original,9066624
original,2970496
original,4036178
original,2221557
original,7049074
original,4527564
original,318470
original,3694227
original,5577771
original,3441608
original,4911628
original,9036760
original,5102596
original,711791
original,8583731
original,4708209
original,8605141
original,9750087
original,3002851
original,9533616
original,7871426
original,8118805
original,2738644
original,9821056
original,5269224
original,9892609
original,5166456
original,8280412
original,7998969
original,877545
original,6082029
original,7339904
original,9016617
original,1075591
original,4142370
original,8630892
original,9740834
original,5229446
original,7651629
original,5749734
original,6837010
original,9457742
original,7944775
original,6620903
original,218545
original,9224606
original,1387134
original,8594341
original,8633095
original,7350883
original,4405773
original,9798834
original,1022472
original,1511052
original,2500801
original,7682597
original,4007580
original,7189075
original,3115711
original,21887
original,5452046
original,4279220
original,1073094
original,5026050
original,1427477
original,1149222
original,8912801
original,930315
original,8976929
original,5305644
original,5220090
original,4964145
original,2678427
original,9863691
original,5441066
original,2610961
original,3943177
original,7578883
original,3600228
original,2932402
original,1290384
original,1993566
original,6979612
original,630267
original,3419485
original,7747246
original,2941834
original,7333220
original,7134150
original,2553372
original,2270176
original,5206136
original,9371255
original,1859930
original,7110346
original,1268621
original,5772194
original,8241113
original,4274227
original,7092760
original,1120999
original,3346667
original,9541358
original,8166260
original,1375299
original,1422249
original,3989480
original,4777712
original,9199322
original,378997
original,2542326
original,1628444
original,2889218
original,8115102
original,8248972
original,9873630
original,6981295
original,7042911
original,6534423
original,9801218
original,4069377
original,4005921
original,228185
original,198693
original,9933
original,9064595
original,4693641
original,6641619
original,8698016
original,9745017
original,8698924
original,6083055
original,524737
original,8250044
original,8436747
original,1865423
original,5633160
original,6379786
original,5928084
original,7876291
original,352190
original,3249298
original,7535593
original,7789328
original,6089978
original,4702891
original,9757884
original,5744879
original,4598201
original,9496925
original,4376696
original,4277874
original,4024360
original,280912
original,6008181
original,4249693
original,6448104
original,2262175
original,5231834
original,8047016
original,3826698
original,9329600
original,5996021
original,8129543
original,8793370
original,3863498
original,6184237
original,2161861
original,2945890
original,7628146
original,6624727
original,1882269
original,8468531
original,9160144
original,9768238
original,4313669
original,9045791
original,3625697
original,3756431
original,5992006
original,1613663
original,2762384
original,9343647
original,7794701
original,4838809
original,7626184
original,7367820
original,4512753
original,8467071
original,6122200
original,9628427
original,8108687
original,3813872
original,5705693
original,9059988
original,3760663
original,2594346
original,2993540
original,2200174
original,2102560
original,9972894
original,882928
original,4268066
original,6916615
original,4861770
original,9625744
original,6756943
original,1065397
original,1885040
original,7596614
original,7649738
original,7111888
original,6150732
original,8917362
original,3926467
original,4084431
original,1562782
original,4277588
original,5064672
original,9880716
original,4103280
original,2305486
original,6462089
original,1090446
original,2147450
original,1221994
original,7518714
original,6574591
original,1998331
original,5549935
original,1083053
original,8247018
original,2105129
original,9709036
original,2958534
original,4913328
original,8572484
original,8087425
original,1198594
original,2527767
original,7047996
original,2167986
original,2041347
original,9274150
original,8328222
original,135368
original,2377757
original,5563636
original,5583861
original,4689368
original,2038259
original,5001826
original,1879609
original,7236836
original,4041098
original,7254489
original,2241368
original,445204
original,9060848
original,5013889
original,3721417
original,5097254
original,4190306
original,6521576
original,9600030
original,5911939
original,7119300
original,7778768
original,3522544
original,7935884
original,6400576
original,4815446
original,6322024
original,3180532
original,1080536
original,6813171
original,6274974
original,2413708
original,291712
original,3907740
original,6124348
original,1669505
original,1263415
original,3995485
original,8863528
original,6152824
original,5079450
original,3741144
original,4072928
original,6844389
original,8694775
original,5755351
original,2149185
original,4042808
original,8064597
original,5181951
original,7395538
original,4764294
original,8747074
original,6703867
original,9743137
original,9744488
original,2337622
original,8218946
original,8093402
original,2737313
original,7832178
original,2819370
original,2809364
original,4871691
original,990894
original,3933552
original,3382741
original,6535766
original,8890678
original,2527680
original,7151427
original,4724496
original,9699097
original,4853598
original,2044262
original,9300836
original,3415200
original,3539419
original,7549065
original,7714733
original,8964606
original,2941424
original,9169970
original,9569057
original,7705485
original,261800
original,7636441
original,4990245
original,1490346
original,5128219
original,5755255
original,9200875
original,6722023
original,8616523
original,2492378
original,9932096
original,1034215
original,9325627
original,1593568
original,4976396
original,7824836
original,7286835
original,6364772
original,903978
original,664283
original,8861945
original,8054743
original,6834217
original,2921892
original,4020558
original,53869
original,2949700
original,2386169
original,3597798
original,2593658
original,9224377
original,1443558
original,445943
original,8150870
original,4501934
original,4474248
original,5043011
original,8898287
original,887757
original,6426172
original,3514560
original,3895225
original,5703066
original,9545921
original,9424684
original,1614140
original,5302568
original,6569161
original,505001
original,4699254
original,3865167
original,7618491
original,1110005
original,9244395
original,2885353
original,8762090
original,7980776
original,3935121
original,4160866
original,3205853
original,791012
original,7008004
original,7058788
original,3941002
original,9267203
original,8599908
original,5879868
original,5365883
original,3606386
original,9662391
original,9295621
original,9370030
original,746529
original,1009735
original,4521999
original,9147471
original,3455859
original,5141985
original,4945722
original,133821
original,7183065
original,8837522
original,2924220
original,1302001
original,9608466
original,9010047
original,1100783
original,9741008
original,7136824
original,9271380
original,9229083
original,938440
original,7230673
original,1968855
original,7739833
original,431435
original,6236897
original,9815365
original,464068
original,3225166
original,2401823
original,3326137
original,8327500
original,6000872
original,808306
original,4369615
original,8530806
original,8139046
original,8640991
original,7444371
original,818233
original,9192143
original,8046472
original,6897810
original,7559133
original,5446394
original,5633897
original,2349094
original,9937853
original,7953373
original,925660
original,3247087
original,9084994
original,4831123
original,6169600
original,526468
original,5282173
original,48038
original,1975894
original,5032593
original,9868286
original,680808
original,397408
original,25049
original,3074837
original,6195997
original,321605
original,7053904
original,51934
original,3499314
original,4240195
original,3853500
original,1858735
original,8417493
original,7173619
